transaction_id,customer_id,transaction_date,store_id,payment_method,discount_applied,transaction_date_clean
T001239,C00092,2026-02-06,S010,ZaloPay,0.0,2026-02-06
T001240,C00132,2025-12-04,S013,ZaloPay,0.0,2025-12-04
T001241,C00349,2024-07-17,S014,ZaloPay,0.05,2024-07-17
T001242,C00117,2026-02-07,S009,Credit Card,0.0,2026-02-07
T001243,C00030,2024-10-18,S003,VNPay,0.0,2024-10-18
T001244,C00068,2026-01-03,S009,Momo,0.0,2026-01-03
T001245,C00239,2025-05-19,S003,VNPay,0.0,2025-05-19
T001246,C00337,2025-04-22,S006,Credit Card,0.0,2025-04-22
T001247,C00060,2025-09-30,S018,Credit Card,0.3,2025-09-30
T001248,C00526,2025-02-27,S001,ZaloPay,0.0,2025-02-27
T001249,C00020,2025-06-18,S005,ZaloPay,0.2,2025-06-18
T001250,C00248,2025-06-29,S006,ZaloPay,0.0,2025-06-29
T001251,C00371,2025-10-06,S022,VNPay,0.15,2025-10-06
T001252,C00387,2025-11-01,S012,VNPay,0.2,2025-11-01
T001253,C00465,2024-04-12,S002,VNPay,0.0,2024-04-12
T001254,C00596,2025-03-11,S013,Credit Card,0.0,2025-03-11
T001255,C00003,2024-10-29,S007,,0.25,2024-10-29
T001256,C00784,2026-02-12,S005,Bank Transfer,0.0,2026-02-12
T001257,C00359,2025-07-10,S023,Credit Card,0.0,2025-07-10
T001258,C00147,2025-05-17,S008,Credit Card,0.25,2025-05-17
T001259,C00318,2026-01-08,S021,VNPay,0.0,2026-01-08
T001260,C00366,2025-03-16,S003,Momo,0.0,2025-03-16
T001261,C00066,2026-02-16,S007,Credit Card,0.0,2026-02-16
T001262,C00103,2025-11-11,S017,,0.0,2025-11-11
T001263,C00092,2025-08-19,S015,VNPay,0.3,2025-08-19
T001264,C00118,2024-02-03,S007,Bank Transfer,,2024-02-03
T001265,C00073,2025-03-21,S007,Bank Transfer,0.0,2025-03-21
T001266,C00118,2023-10-31,S007,Momo,0.0,2023-10-31
T001267,C00118,2025-09-18,S006,Cash,0.1,2025-09-18
T001268,C00311,2025-01-15,S016,Bank Transfer,0.2,2025-01-15
T001269,C00288,2025-09-01,S017,VNPay,0.25,2025-09-01
T001270,C00066,2026-01-24,S010,ZaloPay,0.3,2026-01-24
T001271,C00111,2025-02-09,S009,Bank Transfer,0.0,2025-02-09
T001272,C00379,2025-06-29,S012,Bank Transfer,0.3,2025-06-29
T001273,C00062,2024-04-27,S022,Credit Card,0.0,2024-04-27
T001274,C00571,2025-05-04,S012,Momo,0.0,2025-05-04
T001275,C00603,2024-09-04,S019,ZaloPay,0.05,2024-09-04
T001276,C00573,2025-04-23,S006,Bank Transfer,0.0,2025-04-23
T001277,C00055,2025-12-17,S016,VNPay,0.0,2025-12-17
T001278,C00023,2024-05-26,S002,ZaloPay,0.0,2024-05-26
T001279,C00040,2024-10-18,S011,Bank Transfer,0.0,2024-10-18
T001280,C00219,2026-02-20,S006,Gold,,2026-02-20
T001281,C00390,2026-01-03,S003,ZaloPay,0.2,2026-01-03
T001282,C00266,2025-09-09,S002,Momo,0.0,2025-09-09
T001283,C00084,2026-02-24,S023,,0.05,2026-02-24
T001284,C00020,2025-05-05,S023,Cash,0.0,2025-05-05
T001285,C00465,2025-09-23,S005,ZaloPay,0.0,2025-09-23
T001286,C00343,2025-07-27,S014,,0.25,2025-07-27
T001287,C00736,2025-10-21,S002,Bank Transfer,0.0,2025-10-21
T001288,C00005,2025-01-01,S009,ZaloPay,0.0,2025-01-01
T001289,C00042,2025-08-29,S024,Momo,0.25,2025-08-29
T001290,C00613,2025-11-29,S003,Momo,0.0,2025-11-29
T001291,C00263,2025-08-28,S007,Bank Transfer,0.0,2025-08-28
T001292,C00296,2025-12-30,S020,Credit Card,0.0,2025-12-30
T001293,C00043,2026-03-16,S022,VNPay,0.3,2026-03-16
T001294,C00068,2025-04-16,S019,VNPay,0.05,2025-04-16
T001295,C00053,2026-03-18,S019,ZaloPay,0.0,2026-03-18
T001296,C00041,2024-06-01,S019,Momo,0.1,2024-06-01
T001297,C00743,2024-12-17,S019,Momo,0.05,2024-12-17
T001298,C00029,2025-04-25,S015,Cash,0.05,2025-04-25
T001299,C00740,2024-11-08,S002,Momo,,2024-11-08
T001300,C00015,2025-10-22,S008,ZaloPay,0.15,2025-10-22
T001301,C00032,2025-06-03,S016,Credit Card,0.0,2025-06-03
T001302,C00252,2025-02-27,S014,Momo,0.05,2025-02-27
T001303,C00020,2025-02-16,S004,Credit Card,0.0,2025-02-16
T001304,C00183,2026-03-16,S016,Cash,0.0,2026-03-16
T001305,C00025,2025-06-01,S018,Cash,0.3,2025-06-01
T001306,C00044,2025-08-01,S006,Bank Transfer,0.3,2025-08-01
T001307,C00788,2025-01-08,S021,ZaloPay,0.0,2025-01-08
T001308,C00607,2024-10-05,S007,,0.0,2024-10-05
T001309,C00355,2025-06-05,S013,ZaloPay,0.25,2025-06-05
T001310,C00025,2025-09-16,S001,ZaloPay,0.0,2025-09-16
T001311,C00124,2026-02-09,S011,Cash,0.1,2026-02-09
T001312,C00180,2024-12-27,S019,ZaloPay,0.1,2024-12-27
T001313,C00727,2025-02-21,S011,Bank Transfer,0.0,2025-02-21
T001314,C00014,2025-02-08,S002,Momo,0.25,2025-02-08
T001315,C00544,2025-12-04,S011,Cash,,2025-12-04
T001316,C00092,2026-01-07,S003,VNPay,0.0,2026-01-07
T001317,C00794,2024-10-30,S011,Credit Card,0.0,2024-10-30
T001318,C00108,2025-09-21,S025,Cash,0.15,2025-09-21
T001319,C00737,2025-04-30,S010,Cash,0.05,2025-04-30
T001320,C00043,2024-07-03,S009,,0.0,2024-07-03
T001321,C00115,2025-01-06,S016,Unknown,0.1,2025-01-06
T001322,C00021,2026-03-19,S019,Cash,0.0,2026-03-19
T001323,C00185,2026-01-17,S006,ZaloPay,0.0,2026-01-17
T001324,C00151,2024-06-19,S014,Bank Transfer,0.2,2024-06-19
T001325,C00018,2026-02-15,S013,VNPay,0.05,2026-02-15
T001326,C00218,2024-06-02,S024,Credit Card,0.3,2024-06-02
T001327,C00698,2025-10-27,S004,Momo,0.0,2025-10-27
T001328,C00228,2024-08-04,S023,Cash,0.3,2024-08-04
T001329,C00594,2025-06-01,S022,ZaloPay,0.25,2025-06-01
T001330,C00475,2025-09-26,S007,Momo,0.0,2025-09-26
T001331,C00261,2023-12-17,S014,Credit Card,,2023-12-17
T001332,C00431,2026-02-05,S024,Momo,0.15,2026-02-05
T001333,C00055,2023-06-27,S025,,0.1,2023-06-27
T001334,C00351,2025-10-31,S007,Bank Transfer,0.0,2025-10-31
T001335,C00071,2025-09-12,S017,Momo,0.0,2025-09-12
T001336,C00783,2025-01-17,S013,VNPay,0.0,2025-01-17
T001337,C00530,2026-01-26,S008,VNPay,0.25,2026-01-26
T001338,C00722,2026-01-28,S016,Credit Card,0.0,2026-01-28
T001339,C00025,2025-01-07,S006,Unknown,0.3,2025-01-07
T001340,C00260,2024-01-31,S019,ZaloPay,,2024-01-31
T001341,C00032,2025-06-16,S011,Momo,0.0,2025-06-16
T001342,C00373,2026-01-24,S008,Credit Card,0.15,2026-01-24
T001343,C00191,2025-11-13,S008,Momo,0.0,2025-11-13
T001344,C00158,2026-01-28,S004,Bank Transfer,0.15,2026-01-28
T001345,C00002,2025-11-01,S019,Momo,0.0,2025-11-01
T001346,C00119,2026-01-22,S008,,0.0,2026-01-22
T001347,C00124,2025-12-25,S016,ZaloPay,0.0,2025-12-25
T001348,C00263,2024-10-31,S001,ZaloPay,0.3,2024-10-31
T001349,C00693,2025-12-03,S001,,0.0,2025-12-03
T001350,C00221,2025-03-06,S007,ZaloPay,0.0,2025-03-06
T001351,C00236,2024-09-26,S020,Credit Card,0.0,2024-09-26
T001352,C00482,2025-09-13,S016,Credit Card,0.0,2025-09-13
T001353,C00336,2024-01-04,S004,Momo,0.0,2024-01-04
T001354,C00206,2026-01-12,S009,Bank Transfer,0.3,2026-01-12
T001355,C00700,2025-09-10,S011,Bank Transfer,0.0,2025-09-10
T001356,C00348,2024-05-21,S009,Bank Transfer,0.0,2024-05-21
T001357,C00698,2025-12-30,S004,Momo,0.3,2025-12-30
T001358,C00323,2026-01-29,S021,Momo,0.3,2026-01-29
T001359,C00465,2023-11-04,S008,VNPay,0.15,2023-11-04
T001360,C00069,2025-02-15,S003,ZaloPay,0.0,2025-02-15
T001361,C00423,2025-06-20,S014,Momo,0.0,2025-06-20
T001362,C00400,2025-12-05,S003,Bank Transfer,0.0,2025-12-05
T001363,C00573,2023-09-22,S001,Credit Card,0.0,2023-09-22
T001364,C00451,2026-02-10,S015,VNPay,0.15,2026-02-10
T001365,C00015,2025-07-12,S017,Momo,0.0,2025-07-12
T001366,C00268,2026-02-27,S016,Credit Card,0.0,2026-02-27
T001367,C00006,2025-08-07,S017,Cash,0.1,2025-08-07
T001368,C00594,2025-09-29,S012,Credit Card,0.0,2025-09-29
T001369,C00049,2024-10-15,S019,ZaloPay,0.0,2024-10-15
T001370,C00285,2025-11-13,S012,ZaloPay,0.0,2025-11-13
T001371,C00141,2025-01-11,S021,Bank Transfer,0.0,2025-01-11
T001372,C00686,2025-12-11,S015,Cash,0.0,2025-12-11
T001373,C00530,2025-03-08,S017,Unknown,0.15,2025-03-08
T001374,C00363,2026-01-10,S016,Bank Transfer,0.0,2026-01-10
T001375,C00217,2025-09-16,S017,ZaloPay,0.0,2025-09-16
T001376,C00009,2025-11-01,S005,ZaloPay,,2025-11-01
T001377,C00032,2025-07-29,S014,VNPay,0.0,2025-07-29
T001378,C00100,2025-04-23,S009,Cash,0.1,2025-04-23
T001379,C00724,2024-03-18,S013,ZaloPay,0.0,2024-03-18
T001380,C00088,2025-01-19,S006,VNPay,0.0,2025-01-19
T001381,C00102,2024-09-04,S009,Bank Transfer,0.15,2024-09-04
T001382,C00309,2025-09-26,S008,VNPay,0.3,2025-09-26
T001383,C00542,2024-09-10,S011,Bank Transfer,0.1,2024-09-10
T001384,C00118,2024-05-31,S007,Momo,0.0,2024-05-31
T001385,C00183,2025-02-07,S013,Credit Card,0.0,2025-02-07
T001386,C00222,2025-09-26,S008,Momo,0.0,2025-09-26
T001387,C00083,2025-04-15,S011,ZaloPay,0.0,2025-04-15
T001388,C00377,2026-03-22,S014,Credit Card,0.0,2026-03-22
T001389,C00292,2025-08-03,S025,Bank Transfer,0.0,2025-08-03
T001390,C00291,2025-04-18,S016,ZaloPay,0.3,2025-04-18
T001391,C00613,2025-02-22,S001,ZaloPay,0.05,2025-02-22
T001392,C00010,2026-03-03,S004,VNPay,,2026-03-03
T001393,C00236,2025-06-22,S008,Bank Transfer,0.15,2025-06-22
T001394,C00481,2026-03-05,S007,VNPay,0.2,2026-03-05
T001395,C00036,2025-03-12,S011,Cash,0.05,2025-03-12
T001396,C00422,2025-10-09,S012,ZaloPay,0.0,2025-10-09
T001397,C00170,2025-09-12,S004,Bank Transfer,0.0,2025-09-12
T001398,C00429,2026-03-16,S017,Momo,0.0,2026-03-16
T001399,C00158,2026-03-02,S011,Cash,0.0,2026-03-02
T001400,C00105,2025-12-21,S014,Momo,0.15,2025-12-21
T001401,C00081,2025-04-19,S016,VNPay,0.15,2025-04-19
T001402,C00068,2025-04-13,S015,Momo,0.0,2025-04-13
T001403,C00030,2025-05-27,S021,Credit Card,0.2,2025-05-27
T001404,C00130,2024-10-05,S020,ZaloPay,,2024-10-05
T001405,C00024,2025-12-22,S001,ZaloPay,0.1,2025-12-22
T001406,C00336,2025-07-10,S025,,0.2,2025-07-10
T001407,C00073,2024-06-17,S008,VNPay,0.0,2024-06-17
T001408,C00065,2026-02-23,S010,Credit Card,0.2,2026-02-23
T001409,C00108,2026-01-31,S025,Momo,0.0,2026-01-31
T001410,C00149,2026-01-27,S014,Credit Card,0.3,2026-01-27
T001411,C00355,2025-07-24,S025,VNPay,0.0,2025-07-24
T001412,C00237,2025-04-19,S017,Momo,0.0,2025-04-19
T001413,C00667,2025-10-25,S005,Credit Card,0.15,2025-10-25
T001414,C00609,2024-01-29,S022,VNPay,0.0,2024-01-29
T001415,C00103,2025-05-11,S005,ZaloPay,,2025-05-11
T001416,C00053,2025-06-07,S021,,0.0,2025-06-07
T001417,C00451,2025-11-02,S022,Bitcoin,0.0,2025-11-02
T001418,C00798,2025-07-10,S009,Credit Card,0.15,2025-07-10
T001419,C00485,2025-02-05,S016,Cash,0.0,2025-02-05
T001420,C00098,2026-01-01,S013,Credit Card,0.0,2026-01-01
T001421,C00083,2024-11-17,S009,VNPay,0.0,2024-11-17
T001422,C00053,2025-07-30,S025,,0.25,2025-07-30
T001423,C00729,2025-02-20,S014,ZaloPay,0.0,2025-02-20
T001424,C00626,2026-01-07,S015,ZaloPay,0.0,2026-01-07
T001425,C00350,2025-09-10,S005,Momo,0.05,2025-09-10
T001426,C00363,2026-02-23,S013,,0.0,2026-02-23
T001427,C00068,2025-06-23,S022,,0.0,2025-06-23
T001428,C00208,2025-05-16,S007,Credit Card,0.05,2025-05-16
T001429,C00638,2024-02-27,S001,Credit Card,0.0,2024-02-27
T001430,C00743,2024-08-14,S011,ZaloPay,0.1,2024-08-14
T001431,C00593,2025-10-02,S004,Bank Transfer,0.0,2025-10-02
T001432,C00007,2024-12-18,S024,Momo,0.2,2024-12-18
T001433,C00169,2024-04-29,S014,Credit Card,0.0,2024-04-29
T001434,C00176,2026-02-16,S005,Bank Transfer,0.1,2026-02-16
T001435,C00021,2025-07-22,S021,VNPay,,2025-07-22
T001436,C00295,2025-09-02,S024,VNPay,0.3,2025-09-02
T001437,C00284,2023-09-22,S014,Momo,,2023-09-22
T001438,C00181,2024-12-16,S015,Cash,0.3,2024-12-16
T001439,C00052,2025-10-23,S017,Cash,0.0,2025-10-23
T001440,C00045,2024-11-03,S011,ZaloPay,0.0,2024-11-03
T001441,C00328,2025-03-25,S019,Cash,0.3,2025-03-25
T001442,C00074,2025-11-09,S005,Bank Transfer,0.2,2025-11-09
T001443,C00686,2025-09-17,S019,Momo,0.25,2025-09-17
T001444,C00398,2026-01-01,S010,Credit Card,0.0,2026-01-01
T001445,C00418,2025-02-04,S020,VNPay,0.25,2025-02-04
T001446,C00273,2025-05-11,S020,VNPay,0.3,2025-05-11
T001447,C00785,2025-08-25,S002,Bank Transfer,0.25,2025-08-25
T001448,C00606,2024-12-10,S015,Credit Card,0.1,2024-12-10
T001449,C00315,2024-02-10,S025,Cash,0.2,2024-02-10
T001450,C00199,2024-10-25,S005,VNPay,0.15,2024-10-25
T001451,C00420,2025-02-08,S021,VNPay,0.0,2025-02-08
T001452,C00305,2025-10-25,S025,VNPay,0.05,2025-10-25
T001453,C00016,2025-03-28,S006,Credit Card,0.15,2025-03-28
T001454,C00068,2026-01-11,S013,Bank Transfer,0.2,2026-01-11
T001455,C00105,2025-05-15,S020,Momo,0.0,2025-05-15
T001456,C00514,2025-12-16,S007,,0.2,2025-12-16
T001457,C00011,2025-03-31,S022,VNPay,0.0,2025-03-31
T001458,C00488,2025-05-15,S013,Momo,0.0,2025-05-15
T001459,C00310,2024-05-21,S004,Credit Card,0.15,2024-05-21
T001460,C00687,2025-04-09,S011,Momo,0.2,2025-04-09
T001461,C00040,2024-11-07,S021,VNPay,0.25,2024-11-07
T001462,C00458,2025-12-24,S016,Cash,0.0,2025-12-24
T001463,C00445,2024-11-04,S012,ZaloPay,0.05,2024-11-04
T001464,C00014,2025-03-08,S011,Cash,0.0,2025-03-08
T001465,C00389,2024-05-28,S004,Bank Transfer,0.05,2024-05-28
T001466,C00050,2025-05-09,S020,VNPay,0.0,2025-05-09
T001467,C00404,2025-08-22,S009,,0.0,2025-08-22
T001468,C00299,2025-08-02,S013,ZaloPay,0.0,2025-08-02
T001469,C00796,2024-12-17,S019,ZaloPay,0.05,2024-12-17
T001470,C00293,2025-10-15,S017,VNPay,0.3,2025-10-15
T001471,C00563,2025-10-30,S023,,0.0,2025-10-30
T001472,C00079,2025-01-08,S004,Bank Transfer,0.3,2025-01-08
T001473,C00422,2024-11-12,S005,Momo,0.0,2024-11-12
T001474,C00180,2025-06-30,S011,Credit Card,0.0,2025-06-30
T001475,C00005,2024-06-25,S017,VNPay,0.25,2024-06-25
T001476,C00172,2024-09-01,S010,Bank Transfer,0.0,2024-09-01
T001477,C00372,2025-07-30,S005,Momo,0.3,2025-07-30
T001478,C00187,2025-09-25,S012,Momo,0.3,2025-09-25
T001479,C00455,2023-12-08,S024,Cash,0.0,2023-12-08
T001480,C00731,2025-07-21,S001,VNPay,0.0,2025-07-21
T001481,C00667,2025-02-19,S008,,0.0,2025-02-19
T001482,C00358,2024-08-02,S012,Momo,0.15,2024-08-02
T001483,C00096,2025-11-05,S012,Momo,0.1,2025-11-05
T001484,C00085,2024-09-01,S018,Unknown,0.3,2024-09-01
T001485,C00088,2024-10-14,S007,Momo,0.1,2024-10-14
T001486,C00074,2025-09-12,S019,ZaloPay,0.3,2025-09-12
T001487,C00288,2025-07-22,S022,ZaloPay,0.25,2025-07-22
T001488,C00047,2024-10-07,S023,Bank Transfer,0.2,2024-10-07
T001489,C00016,2025-11-11,S016,ZaloPay,0.25,2025-11-11
T001490,C00051,2024-12-24,S010,Bank Transfer,0.0,2024-12-24
T001491,C00180,2025-11-10,S006,Bank Transfer,0.2,2025-11-10
T001492,C00023,2024-03-22,S015,Cash,0.0,2024-03-22
T001493,C00360,2026-02-24,S025,Cash,0.3,2026-02-24
T001494,C00386,2024-06-21,S008,Credit Card,0.0,2024-06-21
T001495,C00148,2024-01-13,S018,Cash,,2024-01-13
T001496,C00345,2025-09-27,S012,ZaloPay,0.3,2025-09-27
T001497,C00082,2025-08-30,S018,Cash,0.0,2025-08-30
T001498,C00039,2025-12-26,S008,,0.25,2025-12-26
T001499,C00059,2025-01-27,S003,Momo,0.0,2025-01-27
T001500,C00020,2025-12-07,S021,VNPay,0.0,2025-12-07
T001501,C00026,2025-05-03,S016,VNPay,0.25,2025-05-03
T001502,C00361,2025-04-13,S003,VNPay,0.25,2025-04-13
T001503,C00007,2024-11-30,S021,Momo,0.3,2024-11-30
T001504,C00192,2025-08-05,S002,Credit Card,0.2,2025-08-05
T001505,C00349,2025-04-03,S005,VNPay,0.25,2025-04-03
T001506,C00025,2025-10-12,S014,Momo,0.0,2025-10-12
T001507,C00354,2026-01-20,S021,VNPay,,2026-01-20
T001508,C00545,2023-09-27,S006,Momo,0.0,2023-09-27
T001509,C00189,2025-04-28,S005,Bank Transfer,0.0,2025-04-28
T001510,C00308,2025-09-27,S012,Credit Card,0.0,2025-09-27
T001511,C00798,2025-04-14,S004,Credit Card,0.1,2025-04-14
T001512,C00040,2024-11-18,S025,Cash,0.0,2024-11-18
T001513,C00079,2026-02-18,S006,Bank Transfer,0.0,2026-02-18
T001514,C00164,2025-12-24,S014,Credit Card,0.2,2025-12-24
T001515,C00672,2024-12-11,S021,ZaloPay,0.0,2024-12-11
T001516,C00751,2025-07-23,S021,Momo,,2025-07-23
T001517,C00352,2025-06-24,S012,VNPay,0.0,2025-06-24
T001518,C00299,2025-10-03,S012,Momo,0.05,2025-10-03
T001519,C00175,2025-11-26,S005,Bank Transfer,0.0,2025-11-26
T001520,C00181,2023-12-18,S017,Credit Card,0.0,2023-12-18
T001521,C00052,2025-10-06,S009,ZaloPay,0.0,2025-10-06
T001522,C00744,2025-11-19,S012,Momo,0.0,2025-11-19
T001523,C00006,2025-08-25,S014,,0.0,2025-08-25
T001524,C00291,2026-03-24,S003,ZaloPay,0.0,2026-03-24
T001525,C00073,2024-07-23,S014,VNPay,,2024-07-23
T001526,C00004,2025-06-26,S007,Credit Card,0.15,2025-06-26
T001527,C00346,2025-11-11,S009,ZaloPay,0.05,2025-11-11
T001528,C00009,2025-08-12,S017,VNPay,0.0,2025-08-12
T001529,C00607,2025-06-26,S014,ZaloPay,0.0,2025-06-26
T001530,C00360,2025-06-18,S004,Credit Card,0.0,2025-06-18
T001531,C00099,2024-12-02,S018,Bank Transfer,0.3,2024-12-02
T001532,C00032,2025-06-26,S022,Momo,0.0,2025-06-26
T001533,C00375,2026-02-06,S013,VNPay,0.2,2026-02-06
T001534,C00345,2025-08-12,S022,Bank Transfer,0.05,2025-08-12
T001535,C00451,2024-07-09,S005,ZaloPay,0.1,2024-07-09
T001536,C00257,2024-04-27,S008,ZaloPay,0.0,2024-04-27
T001537,C00269,2025-12-07,S019,Bank Transfer,0.0,2025-12-07
T001538,C00739,2025-07-01,S005,Bank Transfer,0.0,2025-07-01
T001539,C00397,2024-02-02,S006,ZaloPay,0.0,2024-02-02
T001540,C00135,2026-01-18,S021,ZaloPay,,2026-01-18
T001541,C00379,2025-12-22,S025,Bitcoin,0.1,2025-12-22
T001542,C00437,2026-01-15,S018,Momo,0.05,2026-01-15
T001543,C00632,2025-08-15,S012,Momo,0.15,2025-08-15
T001544,C00592,2024-06-23,S015,Credit Card,,2024-06-23
T001545,C00006,2025-09-16,S014,Bank Transfer,0.0,2025-09-16
T001546,C00164,2026-03-21,S006,VNPay,0.1,2026-03-21
T001547,C00337,2025-09-07,S018,ZaloPay,0.0,2025-09-07
T001548,C00076,2024-05-05,S012,Credit Card,0.3,2024-05-05
T001549,C00055,2024-10-31,S002,Momo,0.15,2024-10-31
T001550,C00115,2025-09-25,S023,Credit Card,0.15,2025-09-25
T001551,C00738,2025-08-08,S022,ZaloPay,0.0,2025-08-08
T001552,C00256,2025-05-19,S020,ZaloPay,0.0,2025-05-19
T001553,C00072,2024-06-22,S011,Credit Card,0.05,2024-06-22
T001554,C00245,2024-10-08,S021,VNPay,0.0,2024-10-08
T001555,C00074,2025-09-16,S025,Bank Transfer,0.0,2025-09-16
T001556,C00344,2025-01-24,S005,Bank Transfer,0.05,2025-01-24
T001557,C00338,2024-12-28,S001,ZaloPay,0.0,2024-12-28
T001558,C00458,2025-04-27,S019,Unknown,0.0,2025-04-27
T001559,C00176,2024-03-10,S008,Bank Transfer,0.1,2024-03-10
T001560,C00032,2025-10-01,S002,VNPay,0.0,2025-10-01
T001561,C00016,2024-12-24,S020,,0.05,2024-12-24
T001562,C00153,2026-03-01,S016,ZaloPay,0.3,2026-03-01
T001563,C00400,2026-03-02,S018,Cash,,2026-03-02
T001564,C00475,2025-05-29,S004,Bank Transfer,0.0,2025-05-29
T001565,C00680,2025-06-30,S014,,0.25,2025-06-30
T001566,C00080,2025-01-26,S018,Bank Transfer,0.0,2025-01-26
T001567,C00076,2024-07-31,S009,Cash,0.25,2024-07-31
T001568,C00800,2025-10-05,S016,VNPay,0.0,2025-10-05
T001569,C00010,2025-07-17,S016,VNPay,0.05,2025-07-17
T001570,C00685,2024-05-29,S013,Unknown,0.05,2024-05-29
T001571,C00732,2024-02-04,S005,VNPay,0.15,2024-02-04
T001572,C00008,2026-02-20,S013,Credit Card,0.0,2026-02-20
T001573,C00075,2025-03-19,S009,Momo,0.0,2025-03-19
T001574,C00146,2025-10-06,S011,Credit Card,0.0,2025-10-06
T001575,C00575,2025-07-01,S018,ZaloPay,0.2,2025-07-01
T001576,C00712,2025-11-22,S001,Momo,0.0,2025-11-22
T001577,C00725,2025-11-27,S006,VNPay,0.0,2025-11-27
T001578,C00081,2025-10-20,S011,Momo,0.2,2025-10-20
T001579,C00120,2025-12-18,S022,Momo,0.0,2025-12-18
T001580,C00282,2024-10-28,S020,Credit Card,0.05,2024-10-28
T001581,C00091,2025-05-11,S004,VNPay,0.0,2025-05-11
T001582,C00675,2025-02-11,S001,VNPay,0.1,2025-02-11
T001583,C00374,2023-10-23,S018,Cash,0.0,2023-10-23
T001584,C00330,2025-12-09,S009,VNPay,,2025-12-09
T001585,C00033,2025-09-06,S008,Momo,,2025-09-06
T001586,C00318,2024-12-10,S025,Bank Transfer,0.1,2024-12-10
T001587,C00034,2025-01-30,S017,Credit Card,0.0,2025-01-30
T001588,C00097,2023-10-20,S009,VNPay,0.0,2023-10-20
T001589,C00060,2025-02-14,S011,Cash,0.0,2025-02-14
T001590,C00479,2025-07-31,S023,Bank Transfer,0.0,2025-07-31
T001591,C00038,2025-04-16,S021,Momo,0.25,2025-04-16
T001592,C00112,2026-03-20,S018,VNPay,0.05,2026-03-20
T001593,C00319,2024-03-19,S008,ZaloPay,0.0,2024-03-19
T001594,C00518,2026-02-01,S011,Credit Card,0.15,2026-02-01
T001595,C00570,2025-12-29,S008,Credit Card,0.0,2025-12-29
T001596,C00267,2025-03-07,S017,Momo,0.05,2025-03-07
T001597,C00585,2024-04-09,S009,Cash,,2024-04-09
T001598,C00586,2024-08-13,S023,Bank Transfer,0.1,2024-08-13
T001599,C00088,2026-02-08,S021,Unknown,0.0,2026-02-08
T001600,C00378,2025-03-15,S017,VNPay,0.15,2025-03-15
T001601,C00338,2025-04-01,S019,Bank Transfer,0.3,2025-04-01
T001602,C00562,2025-06-05,S016,Credit Card,0.3,2025-06-05
T001603,C00250,2025-04-28,S013,Bitcoin,0.0,2025-04-28
T001604,C00210,2024-05-17,S009,Bank Transfer,0.0,2024-05-17
T001605,C00173,2024-01-14,S005,VNPay,0.25,2024-01-14
T001606,C00665,2023-12-25,S017,Bank Transfer,0.3,2023-12-25
T001607,C00105,2024-08-02,S004,Momo,0.0,2024-08-02
T001608,C00315,2024-01-08,S004,VNPay,0.0,2024-01-08
T001609,C00038,2024-07-15,S007,Credit Card,0.05,2024-07-15
T001610,C00041,2024-06-22,S021,Credit Card,0.25,2024-06-22
T001611,C00191,2025-09-25,S007,Bank Transfer,0.0,2025-09-25
T001612,C00026,2026-01-12,S024,ZaloPay,0.0,2026-01-12
T001613,C00159,2025-05-28,S011,Cash,0.3,2025-05-28
T001614,C00743,2025-06-07,S013,Credit Card,0.0,2025-06-07
T001615,C00602,2024-06-17,S012,Credit Card,0.0,2024-06-17
T001616,C00079,2025-07-18,S019,ZaloPay,0.2,2025-07-18
T001617,C00309,2025-09-29,S025,ZaloPay,0.0,2025-09-29
T001618,C00071,2026-01-09,S005,VNPay,,2026-01-09
T001619,C00128,2024-12-15,S017,ZaloPay,0.15,2024-12-15
T001620,C00369,2025-01-02,S020,Credit Card,0.0,2025-01-02
T001621,C00314,2025-06-26,S001,Credit Card,0.0,2025-06-26
T001622,C00216,2024-04-07,S013,Credit Card,0.0,2024-04-07
T001623,C00693,2024-06-10,S012,Bank Transfer,0.0,2024-06-10
T001624,C00181,2024-12-25,S015,Momo,0.1,2024-12-25
T001625,C00010,2026-03-11,S004,VNPay,0.25,2026-03-11
T001626,C00092,2024-09-16,S019,ZaloPay,0.0,2024-09-16
T001627,C00365,2025-12-27,S011,Cash,0.2,2025-12-27
T001628,C00536,2026-03-13,S024,Momo,0.0,2026-03-13
T001629,C00311,2024-06-11,S016,ZaloPay,0.0,2024-06-11
T001630,C00109,2025-02-22,S012,VNPay,0.0,2025-02-22
T001631,C00091,2025-10-20,S011,Cash,0.0,2025-10-20
T001632,C00111,2025-03-17,S016,Credit Card,0.15,2025-03-17
T001633,C00063,2025-11-19,S017,Credit Card,0.15,2025-11-19
T001634,C00244,2025-02-26,S003,Credit Card,0.05,2025-02-26
T001635,C00796,2023-07-24,S012,Credit Card,0.1,2023-07-24
T001636,C00729,2024-11-25,S023,Cash,0.0,2024-11-25
T001637,C00060,2024-12-15,S004,Momo,0.0,2024-12-15
T001638,C00105,2024-09-10,S015,Credit Card,0.2,2024-09-10
T001639,C00056,2025-04-22,S019,Cash,0.25,2025-04-22
T001640,C00090,2024-05-24,S021,VNPay,0.15,2024-05-24
T001641,C00668,2025-10-12,S015,Bank Transfer,0.2,2025-10-12
T001642,C00793,2024-12-18,S004,Credit Card,0.3,2024-12-18
T001643,C00504,2025-07-01,S010,Credit Card,0.0,2025-07-01
T001644,C00006,2025-05-14,S005,VNPay,0.15,2025-05-14
