customer_id,gender,birth_year,city,registration_date,acquisition_channel,birth_year_missing_flag,registration_date_clean,transaction_count,total_revenue,avg_order_value,total_discount_rate,avg_discount_rate,total_items_bought,avg_items_per_order,n_unique_stores,first_purchase_date,last_purchase_date,support_ticket_count,resolved_rate,pending_ticket_count,avg_satisfaction_score,last_support_date,campaign_count,open_rate,click_rate,total_offer_value,last_campaign_date
C00499,M,1998.0,Đà Nẵng,2025-06-28,Zalo,0,2025-06-28,1.0,2694000.0,2694000.0,0.0,0.0,4.0,4.0,1.0,2026-02-10,2026-02-10,2.0,0.5,0.0,4.0,2026-03-11,3.0,0.6666666666666666,0.3333333333333333,100000.0,2026-01-23
C00500,F,1994.0,Hải Phòng,2024-05-04,Shopee,0,2024-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,2.0,0.5,0.0,5000.0,2026-02-07
C00501,M,1976.0,Buôn Ma Thuột,2025-03-06,Shopee,0,2025-03-06,3.0,83862000.0,27954000.0,0.2,0.06666666666666667,16.0,5.333333333333333,3.0,2025-09-21,2026-03-19,2.0,0.5,0.0,5.0,2025-11-20,6.0,0.5,0.16666666666666666,75000.0,2025-11-27
C00502,M,2004.0,Hải Phòng,2024-07-10,Website,0,2024-07-10,1.0,60658200.0,60658200.0,0.1,0.1,5.0,5.0,1.0,2024-08-29,2024-08-29,2.0,0.5,0.0,3.0,2024-09-19,2.0,0.5,0.0,45000.0,2025-06-07
C00503,F,1989.0,Hà Nội,2025-01-27,TikTok,0,2025-01-27,2.0,52959500.0,26479750.0,0.1,0.05,33.0,16.5,2.0,2025-08-16,2026-02-03,2.0,0.0,0.0,3.5,2025-09-25,3.0,0.3333333333333333,0.0,20000.0,2025-11-10
C00504,F,1969.0,Vũng Tàu,2023-12-28,Google,0,2023-12-28,1.0,1524000.0,1524000.0,0.0,0.0,1.0,1.0,1.0,2025-07-01,2025-07-01,1.0,1.0,0.0,1.0,2025-07-17,0.0,0.0,0.0,0.0,
C00505,M,1986.0,Biên Hòa,2024-12-01,TikTok,1,2024-12-01,3.0,12041000.0,4013666.6666666665,0.1,0.03333333333333333,19.0,6.333333333333333,3.0,2025-01-17,2026-02-16,2.0,0.5,0.0,5.0,2025-03-15,2.0,0.0,0.0,100000.0,2025-10-07
C00506,M,1981.0,Buôn Ma Thuột,2024-09-11,Website,0,2024-09-11,6.0,151235200.0,25205866.666666668,0.35,0.05833333333333333,42.0,7.0,5.0,2024-12-31,2025-10-21,1.0,0.0,0.0,0.0,2025-01-02,1.0,0.0,0.0,0.0,2025-05-31
C00507,F,2003.0,Nha Trang,2024-11-22,Shopee,0,2024-11-22,3.0,58286000.0,19428666.666666668,0.0,0.0,11.0,3.6666666666666665,2.0,2024-12-11,2025-06-11,1.0,0.0,1.0,0.0,2025-01-27,3.0,1.0,0.6666666666666666,10000.0,2025-10-05
C00508,M,1987.0,Biên Hòa,2025-01-22,Website,0,2025-01-22,1.0,7598000.0,7598000.0,0.0,0.0,6.0,6.0,1.0,2026-01-01,2026-01-01,2.0,0.0,0.0,1.0,2026-02-28,0.0,0.0,0.0,0.0,
C00509,M,1984.0,Vũng Tàu,2025-02-22,Google,0,2025-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,2.0,0.5,0.0,15000.0,2025-08-26
C00510,M,1985.0,TP.HCM,2025-04-19,TikTok,0,2025-04-19,2.0,848000.0,424000.0,0.2,0.1,6.0,3.0,2.0,2025-05-12,2025-10-12,0.0,0.0,0.0,0.0,,3.0,0.6666666666666666,0.3333333333333333,15000.0,2026-01-15
C00511,M,1976.0,Biên Hòa,2024-04-08,Zalo,0,2024-04-08,4.0,87658040.0,21914510.0,0.45,0.1125,28.04,7.01,4.0,2024-05-29,2026-02-15,0.0,0.0,0.0,0.0,,4.0,0.25,0.0,60000.0,2026-02-03
C00512,F,1991.0,Vũng Tàu,2024-11-05,Zalo,0,2024-11-05,1.0,11407000.0,11407000.0,0.0,0.0,13.0,13.0,1.0,2025-09-24,2025-09-24,1.0,0.0,0.0,5.0,2025-10-12,2.0,1.0,0.5,15000.0,2024-12-28
C00513,F,1992.0,Đà Nẵng,2025-01-09,Website,0,2025-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,2.0,1.0,0.0,50000.0,2026-03-09
C00514,M,2000.0,Đà Nẵng,2025-03-12,Website,0,2025-03-12,2.0,10090800.0,5045400.0,0.2,0.1,11.0,5.5,2.0,2025-03-20,2025-12-16,1.0,0.0,0.0,1.0,2025-03-24,2.0,0.5,0.0,25000.0,2026-03-01
C00515,M,1976.0,Biên Hòa,2024-03-22,Website,0,2024-03-22,4.0,108670400.0,27167600.0,0.15,0.0375,18.0,4.5,3.0,2024-07-18,2026-03-15,1.0,1.0,0.0,4.0,2024-07-19,1.0,0.0,0.0,0.0,2024-09-25
C00516,M,1986.0,Hà Nội,2025-02-24,Website,1,2025-02-24,4.0,148365800.0,37091450.0,0.35,0.0875,31.0,7.75,4.0,2025-05-12,2026-03-07,1.0,0.0,0.0,0.0,2025-06-14,2.0,0.0,0.0,15000.0,2026-03-06
C00517,M,1989.0,Bắc Ninh,2023-10-18,,0,2023-10-18,3.0,27292000.0,9097333.333333334,0.0,0.0,22.0,7.333333333333333,3.0,2024-05-08,2026-01-07,1.0,1.0,0.0,5.0,2024-06-04,6.0,0.8333333333333334,0.16666666666666666,165000.0,2025-10-17
C00518,F,1991.0,Thủ Đức,2024-07-23,Website,0,2024-07-23,2.0,45502550.0,22751275.0,0.25,0.125,14.0,7.0,2.0,2024-11-11,2026-02-01,0.0,0.0,0.0,0.0,,3.0,0.3333333333333333,0.0,60000.0,2025-09-22
C00519,M,1970.0,Vũng Tàu,,Facebook,0,,4.0,31056750.0,7764187.5,0.25,0.0625,20.0,5.0,4.0,2024-11-21,2025-09-21,1.0,1.0,0.0,3.0,2025-01-20,2.0,1.0,0.0,5000.0,2026-03-19
C00520,F,1967.0,Cần Thơ,2024-01-12,TikTok,0,2024-01-12,1.0,7792000.0,7792000.0,0.0,0.0,7.0,7.0,1.0,2024-09-26,2024-09-26,0.0,0.0,0.0,0.0,,2.0,0.5,0.0,15000.0,2025-07-12
C00521,F,1975.0,Khác,2024-12-02,Website,0,2024-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,3.0,0.6666666666666666,0.0,50000.0,2026-01-15
C00522,Unknown,2000.0,Bắc Ninh,2024-12-31,Google,0,2024-12-31,2.0,54128300.0,27064150.0,0.3,0.15,19.0,9.5,2.0,2025-10-16,2026-02-14,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,30000.0,2025-02-03
C00523,M,1982.0,Khác,2025-01-07,Walk-in,0,2025-01-07,3.0,67764400.0,22588133.333333332,0.45,0.15,29.0,9.666666666666666,3.0,2025-08-01,2025-12-02,1.0,1.0,0.0,5.0,2025-09-04,3.0,0.3333333333333333,0.0,55000.0,2026-02-26
C00524,M,1993.0,Bắc Ninh,2024-12-07,TikTok,0,2024-12-07,5.0,129347950.0,25869590.0,0.35,0.06999999999999999,45.0,9.0,4.0,2025-06-25,2026-02-26,1.0,1.0,0.0,4.0,2025-07-04,3.0,0.3333333333333333,0.0,15000.0,2025-11-27
C00525,M,2006.0,Khác,2024-08-09,TikTok,0,2024-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,2025-05-14
C00526,M,1993.0,Cần Thơ,2024-03-31,Walk-in,0,2024-03-31,3.0,105173900.0,35057966.666666664,0.30000000000000004,0.10000000000000002,19.0,6.333333333333333,3.0,2025-02-27,2025-10-02,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,30000.0,2025-10-21
C00527,F,1972.0,Khác,,TikTok,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,50000.0,2025-10-30
C00528,F,2004.0,Buôn Ma Thuột,2024-01-01,Shopee,0,2024-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,15000.0,2026-01-30
C00529,M,1978.0,Hải Phòng,2023-11-17,Facebook,0,2023-11-17,2.0,6028000.0,3014000.0,0.25,0.125,4.0,2.0,1.0,2024-06-06,2024-11-09,1.0,1.0,0.0,3.0,2024-06-06,0.0,0.0,0.0,0.0,
C00530,F,1999.0,Cần Thơ,2025-01-04,Zalo,0,2025-01-04,4.0,35210250.0,8802562.5,0.7,0.175,16.0,4.0,4.0,2025-03-08,2026-03-25,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,2025-04-30
C00531,F,1983.0,Vũng Tàu,2024-04-27,Referral,0,2024-04-27,2.0,1456350.0,728175.0,0.1,0.05,7.0,3.5,2.0,2025-11-17,2025-12-16,0.0,0.0,0.0,0.0,,2.0,0.5,0.0,100000.0,2026-01-16
C00532,M,1973.0,Khác,2024-11-08,Shopee,0,2024-11-08,2.0,3539500.0,1769750.0,0.1,0.05,9.0,4.5,2.0,2025-05-12,2026-01-16,1.0,1.0,0.0,4.0,2025-05-16,3.0,0.3333333333333333,0.0,35000.0,2026-03-11
C00533,F,2006.0,Đà Nẵng,2023-07-31,Zalo,0,2023-07-31,2.0,10126450.0,5063225.0,0.15,0.075,11.0,5.5,2.0,2024-07-23,2026-01-03,1.0,1.0,0.0,5.0,2024-08-04,4.0,0.25,0.25,55000.0,2025-05-03
C00534,M,1986.0,,2024-02-11,Shopee,1,2024-02-11,1.0,41667000.0,41667000.0,0.0,0.0,9.0,9.0,1.0,2025-08-14,2025-08-14,0.0,0.0,0.0,0.0,,3.0,0.3333333333333333,0.0,5000.0,2025-12-17
C00535,M,2001.0,Buôn Ma Thuột,2024-10-14,Referral,0,2024-10-14,4.0,17652900.0,4413225.0,0.55,0.1375,16.0,4.0,4.0,2024-11-13,2026-01-29,1.0,0.0,0.0,0.0,2024-11-26,0.0,0.0,0.0,0.0,
C00536,F,1989.0,Huế,2025-03-04,Google,0,2025-03-04,3.0,53095500.0,17698500.0,0.25,0.08333333333333333,26.0,8.666666666666666,3.0,2025-04-07,2026-03-13,1.0,0.0,0.0,0.0,2025-05-22,1.0,0.0,0.0,20000.0,2025-04-12
C00537,M,1990.0,Bắc Ninh,2025-03-10,Referral,0,2025-03-10,3.0,76768400.0,25589466.666666668,0.1,0.03333333333333333,14.0,4.666666666666667,3.0,2025-11-18,2026-03-01,1.0,1.0,0.0,4.0,2025-11-29,5.0,0.6,0.4,65000.0,2026-02-03
C00538,F,1994.0,Huế,2025-05-12,,0,2025-05-12,4.0,34006200.0,8501550.0,0.2,0.05,15.0,3.75,4.0,2025-06-28,2026-03-15,0.0,0.0,0.0,0.0,,3.0,0.6666666666666666,0.3333333333333333,165000.0,2026-03-01
C00539,M,1970.0,Thủ Đức,2025-01-16,Website,0,2025-01-16,2.0,68480850.0,34240425.0,0.05,0.025,26.0,13.0,2.0,2025-08-05,2025-12-10,0.0,0.0,0.0,0.0,,3.0,0.3333333333333333,0.0,50000.0,2026-02-15
C00540,F,1969.0,Khác,2025-03-12,Shopee,0,2025-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,3.0,0.0,0.0,20030.0,2025-12-29
C00541,F,1978.0,Huế,2024-01-10,Referral,0,2024-01-10,5.0,20512000.0,4102400.0,0.3,0.06,30.0,6.0,4.0,2024-10-06,2025-06-25,1.0,0.0,0.0,1.0,2024-11-13,3.0,0.3333333333333333,0.3333333333333333,50000.0,2026-01-12
C00542,F,1986.0,Bắc Ninh,2024-04-26,Zalo,0,2024-04-26,4.0,90555700.0,22638925.0,0.15000000000000002,0.037500000000000006,18.0,4.5,4.0,2024-09-10,2025-12-01,1.0,1.0,0.0,0.0,2024-10-27,5.0,0.2,0.0,55000.0,2026-01-28
C00543,F,1986.0,Buôn Ma Thuột,2024-12-31,Facebook,0,2024-12-31,2.0,153394700.0,76697350.0,0.15,0.075,41.0,20.5,2.0,2025-11-17,2026-02-19,1.0,1.0,0.0,5.0,2025-12-29,5.0,0.2,0.0,145000.0,2026-01-05
C00544,M,2005.0,Khác,2023-07-18,Website,0,2023-07-18,3.0,25226250.0,8408750.0,0.05,0.016666666666666666,19.0,6.333333333333333,3.0,2024-07-14,2025-12-04,1.0,0.0,0.0,1.0,2024-08-30,4.0,0.5,0.0,35000.0,2025-08-05
C00545,M,1975.0,,2023-06-17,Website,0,2023-06-17,4.0,118673200.0,29668300.0,0.3,0.075,24.0,6.0,4.0,2023-09-27,2025-05-10,1.0,0.0,1.0,0.0,2023-11-13,0.0,0.0,0.0,0.0,
C00546,F,1977.0,,2023-06-01,Zalo,0,2023-06-01,2.0,18155000.0,9077500.0,0.0,0.0,12.0,6.0,2.0,2023-10-04,2024-04-29,1.0,1.0,0.0,4.0,2023-11-14,2.0,0.5,0.5,20000.0,2025-07-14
C00547,F,1975.0,Cần Thơ,2025-03-27,Google,0,2025-03-27,3.0,14971250.0,4990416.666666667,0.2,0.06666666666666667,14.0,4.666666666666667,3.0,2025-06-06,2025-09-28,0.0,0.0,0.0,0.0,,3.0,0.6666666666666666,0.3333333333333333,15005.0,2026-01-30
C00548,F,1981.0,,2025-04-01,Walk-in,0,2025-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,3.0,0.3333333333333333,0.0,20000.0,2025-11-01
C00549,M,1968.0,Nha Trang,2025-04-11,,0,2025-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,3.0,0.3333333333333333,0.0,5000.0,2025-12-03
C00550,M,1992.0,Buôn Ma Thuột,2025-06-13,Google,0,2025-06-13,4.0,69112250.0,17278062.5,0.15,0.0375,33.0,8.25,4.0,2025-09-28,2025-10-16,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,10000.0,2025-11-15
C00551,M,1965.0,Hải Phòng,2025-05-21,Website,0,2025-05-21,3.0,100997000.0,33665666.666666664,0.0,0.0,15.0,5.0,3.0,2025-06-05,2025-12-08,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,10000.0,2025-07-29
C00552,M,2002.0,Hải Phòng,2023-08-19,Website,0,2023-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,3.0,1.0,0.3333333333333333,15000.0,2025-11-12
C00553,M,1986.0,TP.HCM,2023-06-10,Shopee,1,2023-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,2025-08-31
C00554,M,1995.0,TP.HCM,2025-05-11,TikTok,0,2025-05-11,2.0,10365350.0,5182675.0,0.15,0.075,14.0,7.0,2.0,2025-10-19,2026-01-02,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,5000.0,
C00555,M,1971.0,TP.HCM,2024-06-27,Walk-in,0,2024-06-27,2.0,12720300.0,6360150.0,0.15000000000000002,0.07500000000000001,20.0,10.0,2.0,2025-08-01,2025-08-21,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,2025-06-21
C00556,F,1973.0,Nha Trang,2024-06-11,Zalo,0,2024-06-11,2.0,31988389.999999996,15994194.999999998,0.3,0.15,17.009999999999998,8.504999999999999,2.0,2025-09-28,2026-01-03,0.0,0.0,0.0,0.0,,3.0,0.6666666666666666,0.6666666666666666,60000.0,2025-12-06
C00557,M,1969.0,Bắc Ninh,2025-03-18,Facebook,0,2025-03-18,1.0,10941300.0,10941300.0,0.1,0.1,5.0,5.0,1.0,2025-08-28,2025-08-28,2.0,0.0,0.0,1.5,2025-09-26,3.0,1.0,0.3333333333333333,40000.0,2026-03-12
C00558,M,1993.0,Biên Hòa,2025-02-14,,0,2025-02-14,2.0,22087200.0,11043600.0,0.3,0.15,17.0,8.5,2.0,2025-07-21,2025-08-18,1.0,1.0,0.0,4.0,2025-09-01,2.0,0.0,0.0,50000.0,2025-04-17
C00559,M,1991.0,Vũng Tàu,2025-03-05,Website,0,2025-03-05,4.0,21804650.0,5451162.5,0.05,0.0125,21.0,5.25,4.0,2025-05-16,2026-03-07,0.0,0.0,0.0,0.0,,3.0,0.3333333333333333,0.0,55000.0,2026-02-12
C00560,0,1971.0,Đà Nẵng,2024-01-09,Google,0,2024-01-09,1.0,39475000.0,39475000.0,0.0,0.0,9.0,9.0,1.0,2024-03-03,2024-03-03,2.0,0.5,0.0,5.0,2024-04-25,2.0,0.0,0.0,10000.0,2025-01-30
C00561,F,1987.0,Nha Trang,2025-01-24,Walk-in,0,2025-01-24,3.0,48508650.0,16169550.0,0.4,0.13333333333333333,27.0,9.0,3.0,2025-05-28,2026-01-08,1.0,1.0,0.0,3.0,2025-06-06,1.0,0.0,0.0,20000.0,2026-03-02
C00562,M,1982.0,Buôn Ma Thuột,2023-10-22,Google,0,2023-10-22,3.0,97378450.0,32459483.333333332,0.35,0.11666666666666665,31.0,10.333333333333334,3.0,2024-09-01,2025-10-06,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,50000.0,2023-12-10
C00563,F,1986.0,Buôn Ma Thuột,2024-02-10,Referral,1,2024-02-10,2.0,3030800.0,1515400.0,0.2,0.1,8.0,4.0,1.0,2025-01-31,2025-10-30,0.0,0.0,0.0,0.0,,2.0,0.5,0.0,20000.0,2024-04-19
C00564,M,1986.0,Cần Thơ,2023-12-28,Facebook,1,2023-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
C00565,F,1989.0,TP.HCM,2024-02-01,TikTok,0,2024-02-01,1.0,51550000.0,51550000.0,0.0,0.0,5.0,5.0,1.0,2024-08-03,2024-08-03,1.0,1.0,0.0,1.0,2024-09-11,1.0,0.0,0.0,0.0,2024-07-20
C00566,M,1986.0,Hà Nội,2024-10-24,Walk-in,1,2024-10-24,2.0,27936000.0,13968000.0,0.0,0.0,19.0,9.5,2.0,2025-01-23,2025-11-16,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
C00567,M,1989.0,Vũng Tàu,2024-04-20,Shopee,0,2024-04-20,4.0,46006650.0,11501662.5,0.44999999999999996,0.11249999999999999,27.0,6.75,4.0,2024-10-28,2025-11-23,0.0,0.0,0.0,0.0,,2.0,0.5,0.0,5000.0,2025-10-14
C00568,M,1995.0,Khác,2024-06-09,,0,2024-06-09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2025-03-23,2025-03-23,2.0,0.0,1.0,2.0,2025-04-29,2.0,0.5,0.5,35000.0,2026-02-12
C00569,M,1965.0,Cần Thơ,2023-06-18,TikTok,0,2023-06-18,1.0,19249000.0,19249000.0,0.0,0.0,19.0,19.0,1.0,2025-01-30,2025-01-30,1.0,0.0,0.0,4.0,2025-02-18,1.0,0.0,0.0,20000.0,2023-10-11
C00570,M,1990.0,Bắc Ninh,2023-07-11,Referral,0,2023-07-11,1.0,88153000.0,88153000.0,0.0,0.0,9.0,9.0,1.0,2025-12-29,2025-12-29,1.0,1.0,0.0,3.0,2026-01-28,1.0,1.0,1.0,50000.0,2025-05-18
C00571,F,1992.0,Thủ Đức,2025-03-05,Shopee,0,2025-03-05,3.0,36325800.0,12108600.0,0.44999999999999996,0.15,17.0,5.666666666666667,3.0,2025-03-29,2025-11-15,1.0,1.0,0.0,2.0,2025-04-10,5.0,0.0,0.0,65000.0,2026-03-01
C00572,M,1982.0,TP.HCM,2023-08-24,Referral,0,2023-08-24,1.0,32130000.0,32130000.0,0.0,0.0,10.0,10.0,1.0,2024-05-03,2024-05-03,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,30000.0,2024-05-10
C00573,M,1974.0,Bắc Ninh,2023-08-20,Walk-in,0,2023-08-20,6.0,130576450.0,21762741.666666668,0.5,0.08333333333333333,101.0,16.833333333333332,6.0,2023-09-22,2025-07-16,1.0,0.0,1.0,0.0,2023-10-09,2.0,0.0,0.0,50000.0,2024-12-18
C00574,M,1984.0,Thủ Đức,2024-07-05,Shopee,0,2024-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,15000.0,2025-07-31
C00575,M,1968.0,Hải Phòng,2025-06-17,Google,0,2025-06-17,2.0,55226800.0,27613400.0,0.2,0.1,8.0,4.0,2.0,2025-07-01,2026-03-12,1.0,0.0,0.0,1.0,2025-08-13,3.0,0.3333333333333333,0.0,90000.0,2026-02-02
C00576,M,1986.0,Vũng Tàu,2024-08-18,Facebook,1,2024-08-18,1.0,1983900.0,1983900.0,0.15,0.15,4.0,4.0,1.0,2025-09-25,2025-09-25,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,0.0,2026-02-19
C00577,M,1972.0,Hà Nội,2024-04-12,Zalo,0,2024-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,4.0,0.25,0.25,50000.0,2025-11-12
C00578,M,1975.0,,2025-05-19,Walk-in,0,2025-05-19,1.0,144279000.0,144279000.0,0.0,0.0,7.0,7.0,1.0,2025-09-08,2025-09-08,3.0,0.0,2.0,1.0,2025-10-09,3.0,0.3333333333333333,0.3333333333333333,85000.0,2026-02-18
C00579,F,1975.0,Biên Hòa,2024-11-17,Zalo,0,2024-11-17,4.0,82941400.0,20735350.0,0.05,0.0125,12.0,3.0,4.0,2024-12-29,2025-09-29,2.0,0.0,1.0,2.0,2025-02-27,3.0,0.3333333333333333,0.0,30000.0,2025-08-10
C00580,M,1966.0,Biên Hòa,2024-03-02,Shopee,0,2024-03-02,2.0,32498550.0,16249275.0,0.3,0.15,16.0,8.0,2.0,2024-10-19,2025-04-28,1.0,1.0,0.0,3.0,2024-12-12,3.0,0.3333333333333333,0.3333333333333333,50000.0,2025-11-13
C00581,M,1981.0,Thủ Đức,2024-03-05,Google,0,2024-03-05,2.0,21852350.0,10926175.0,0.05,0.025,14.0,7.0,2.0,2025-12-02,2026-02-20,2.0,0.5,0.0,2.0,2025-12-27,1.0,0.0,0.0,0.0,2024-03-15
C00582,F,1997.0,Biên Hòa,2024-10-21,Facebook,0,2024-10-21,2.0,1693200.0,846600.0,0.15,0.075,6.0,3.0,2.0,2024-12-07,2025-09-11,1.0,1.0,0.0,4.0,2025-02-02,1.0,0.0,0.0,50000.0,2025-10-01
C00583,M,1988.0,Đà Nẵng,2024-10-24,Referral,0,2024-10-24,1.0,843000.0,843000.0,0.25,0.25,4.0,4.0,1.0,2025-12-13,2025-12-13,4.0,0.0,2.0,1.5,2026-02-11,1.0,1.0,0.0,15000.0,2025-09-23
C00584,M,1979.0,Thủ Đức,2023-09-14,Facebook,0,2023-09-14,1.0,899200.0,899200.0,0.2,0.2,4.0,4.0,1.0,2024-05-17,2024-05-17,1.0,0.0,1.0,0.0,2024-05-19,1.0,1.0,0.0,0.0,2024-01-14
C00585,M,1980.0,Hà Nội,2023-07-16,Website,0,2023-07-16,1.0,1518000.0,1518000.0,0.0,0.0,2.0,2.0,1.0,2024-04-09,2024-04-09,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,5000.0,2025-04-23
C00586,F,1974.0,Đà Nẵng,2024-06-07,Facebook,0,2024-06-07,2.0,15834000.0,7917000.0,0.1,0.05,8.0,4.0,2.0,2024-08-13,2025-08-10,0.0,0.0,0.0,0.0,,5.0,0.6,0.2,160000.0,2026-03-18
C00587,F,1979.0,Biên Hòa,2024-12-18,TikTok,0,2024-12-18,1.0,2682800.0,2682800.0,0.05,0.05,5.0,5.0,1.0,2025-07-30,2025-07-30,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
C00588,F,1982.0,TP.HCM,2024-07-31,Walk-in,0,2024-07-31,1.0,18812000.0,18812000.0,0.0,0.0,14.0,14.0,1.0,2025-09-05,2025-09-05,1.0,0.0,0.0,1.0,2025-09-18,2.0,1.0,0.0,55000.0,2026-03-10
C00589,M,1976.0,Hải Phòng,2023-10-01,Facebook,0,2023-10-01,2.0,15646650.0,7823325.0,0.4,0.2,7.0,3.5,2.0,2023-10-22,2025-07-26,1.0,0.0,0.0,4.0,2023-11-25,4.0,0.5,0.25,25000.0,2026-03-21
C00590,M,1994.0,Cần Thơ,2024-07-15,Referral,0,2024-07-15,3.0,156792000.0,52264000.0,0.0,0.0,45.0,15.0,3.0,2025-09-27,2026-01-10,3.0,0.6666666666666666,0.0,4.333333333333333,2025-11-24,1.0,1.0,1.0,0.0,2026-03-13
C00591,X,2000.0,Huế,2024-05-01,Facebook,0,2024-05-01,1.0,26309000.0,26309000.0,0.0,0.0,9.0,9.0,1.0,2024-06-15,2024-06-15,1.0,1.0,0.0,3.0,2024-07-13,4.0,0.25,0.0,95000.0,2026-01-03
C00592,M,1983.0,Vũng Tàu,2024-06-12,Referral,0,2024-06-12,1.0,1801000.0,1801000.0,0.0,0.0,1.0,1.0,1.0,2024-06-23,2024-06-23,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,2026-02-08
C00593,M,1994.0,Biên Hòa,2025-06-27,Website,0,2025-06-27,2.0,10389400.0,5194700.0,0.15,0.075,10.0,5.0,2.0,2025-08-22,2025-10-02,1.0,1.0,0.0,5.0,2025-10-07,3.0,0.0,0.0,0.0,2026-01-30
C00594,M,1974.0,Hà Nội,2023-12-18,Shopee,0,2023-12-18,4.0,12501000.0,3125250.0,0.25,0.0625,19.0,4.75,4.0,2025-01-31,2025-12-23,1.0,1.0,0.0,5.0,2025-02-25,3.0,0.0,0.0,65000.0,2025-10-09
C00595,M,1999.0,Biên Hòa,2023-06-25,Facebook,0,2023-06-25,3.0,5184550.0,1728183.3333333333,0.75,0.25,11.0,3.6666666666666665,3.0,2023-09-01,2024-12-03,3.0,0.0,1.0,1.5,2023-10-01,4.0,0.0,0.0,30000.0,2025-10-14
C00596,M,1986.0,Thủ Đức,,Referral,1,,5.0,49612900.0,9922580.0,0.4,0.08,27.0,5.4,5.0,2024-11-24,2025-09-06,0.0,0.0,0.0,0.0,,3.0,0.6666666666666666,0.3333333333333333,25000.0,2024-10-21
C00597,M,1998.0,Hải Phòng,2023-09-15,Shopee,0,2023-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,3.0,0.3333333333333333,0.0,25000.0,2025-12-22
C00598,M,1974.0,Thủ Đức,2024-10-16,Referral,0,2024-10-16,1.0,10268000.0,10268000.0,0.2,0.2,7.0,7.0,1.0,2025-10-15,2025-10-15,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
C00599,M,1986.0,Bắc Ninh,2023-09-04,Shopee,1,2023-09-04,3.0,68913100.0,22971033.333333332,0.3,0.09999999999999999,41.0,13.666666666666666,3.0,2024-05-28,2024-10-19,3.0,0.3333333333333333,2.0,4.0,2024-07-14,2.0,0.0,0.0,25000.0,2025-11-12
C00600,F,1994.0,,2025-05-18,Google,0,2025-05-18,2.0,7378450.0,3689225.0,0.15,0.075,15.0,7.5,2.0,2025-05-18,2026-02-04,1.0,0.0,0.0,3.0,2025-05-20,2.0,1.0,0.0,20000.0,2026-01-10
C00601,M,1986.0,Đà Nẵng,2025-01-15,Shopee,1,2025-01-15,2.0,71400000.0,35700000.0,0.0,0.0,20.0,10.0,2.0,2025-08-16,2026-02-27,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,30000.0,2025-06-29
